lhs	op	rhs	block	group	label	est	se	z	pvalue	std.lv	std.all	std.nox
QualEngag	~	cohort	3	3	W5__g2_g3	0.0465556729659701	0.0514837657532373	0.904278703875555	0.365847636192875	0.0526016491291756	0.0262998757794423	0.0526016491291756
QualEngag	~	hgrades_c	3	3		0.0434522520776306	0.0278127181687089	1.56231590936398	0.118213585933302	0.0490952009077545	0.0471629290572768	0.0490952009077545
QualEngag	~	bparented_c	3	3		0.00367353350835172	0.0274218605023728	0.133963685944426	0.893431289961102	0.00415059880697743	0.00401393187340437	0.00415059880697743
QualEngag	~	pell	3	3		-0.139594945220657	0.0535706268049582	-2.60581131015881	0.00916569390633137	-0.157723513825496	-0.0770985949033989	-0.157723513825496
QualEngag	~	hapcl	3	3		0.0805578800805302	0.0589658074507366	1.36617954647416	0.171882615652025	0.0910195701753391	0.0399886145978041	0.0910195701753391
QualEngag	~	hprecalc13	3	3		0.130167691897635	0.0542289494525729	2.40033585772255	0.0163800351586305	0.147071985451888	0.0708202276028226	0.147071985451888
QualEngag	~	hchallenge_c	3	3		-0.00230444951718125	0.0206591026440497	-0.111546447921105	0.911183035272345	-0.00260371802652859	-0.00325392337713616	-0.00260371802652859
QualEngag	~	cSFcareer_c	3	3		0.0155347561132343	0.0321186441922087	0.483667866559655	0.628621601653285	0.0175521851219499	0.0139186954507544	0.0175521851219499
DevAdj	~	x_FASt	3	3	W5__c_g3	0.155179054559145	0.0613044658418799	2.53128466952786	0.0113645572791503	0.673604398162043	0.336677128169535	0.673604398162043
DevAdj	~	credit_dose_c	3	3	W5__cc_g3	-0.0367278448021777	0.0420617709306689	-0.873188265484991	0.3825604698041	-0.159428976185253	-0.302629559834654	-0.159428976185253
DevAdj	~	XZ_c	3	3	W5__cz_g3	0.0212239895401892	0.0435019733736869	0.487885672630818	0.625630823365055	0.0921295257367847	0.133494251801372	0.0921295257367847
DevAdj	~	EmoDiss	3	3	W5__b1_g3	-0.166022095096779	0.017653125203095	-9.40468575318729	0	-0.606124547526655	-0.606124547526655	-0.606124547526655
DevAdj	~	QualEngag	3	3	W5__b2_g3	0.153398526269737	0.0160734387839604	9.54360347723555	0	0.589340447571277	0.589340447571277	0.589340447571277
DevAdj	~	cohort	3	3	W5__g3_g3	-0.0170038723348715	0.0218556868793157	-0.778006769074093	0.436565022667202	-0.0738107550860855	-0.0369040462055436	-0.0738107550860855
DevAdj	~	hgrades_c	3	3		0.015220289232178	0.0117945231897263	1.29045396641687	0.196893085068035	0.0660685412552627	0.0634682385757903	0.0660685412552627
DevAdj	~	bparented_c	3	3		0.0203564610637029	0.0109513265547298	1.85881235135948	0.0630537411136778	0.0883637404705182	0.085454184040046	0.0883637404705182
DevAdj	~	pell	3	3		-0.0297754238146334	0.0217967997875321	-1.3660456628897	0.171924631524938	-0.129249765670092	-0.0631800235935829	-0.129249765670092
DevAdj	~	hapcl	3	3		0.040732684302673	0.0254127286935108	1.60284575473685	0.108968712323892	0.176813264993627	0.077681288716141	0.176813264993627
DevAdj	~	hprecalc13	3	3		0.0563461775337952	0.0229984743549597	2.44999631993607	0.0142857674766659	0.244588634169811	0.117777853394357	0.244588634169811
DevAdj	~	hchallenge_c	3	3		0.000564845037430771	0.0084680246422313	0.0667032822051325	0.946817921312107	0.00245189083394212	0.00306418161316307	0.00245189083394212
DevAdj	~	cSFcareer_c	3	3		0.00915742763386211	0.0142599337720606	0.642178833383099	0.520757074651948	0.0397507482407628	0.0315219190578662	0.0397507482407628
sbvalued	~~	sbvalued	3	3		0.139382082514437	0.00992669103003251	14.0411424202432	0	0.139382082514437	0.255136259808572	0.255136259808572
sbmyself	~~	sbmyself	3	3		0.178792672884837	0.0106268577615057	16.8246039325462	0	0.178792672884837	0.31461509991177	0.31461509991177
sbcommunity	~~	sbcommunity	3	3		0.104394736786987	0.00866436213540673	12.0487504048775	0	0.104394736786987	0.204756832662171	0.204756832662171
pganalyze	~~	pganalyze	3	3		0.234848414738876	0.0117375073071955	20.0083721860524	0	0.234848414738876	0.518224017675932	0.518224017675932
pgthink	~~	pgthink	3	3		0.169133376673412	0.00898847246420909	18.8166985376969	0	0.169133376673412	0.439656693913105	0.439656693913105
pgwork	~~	pgwork	3	3		0.211075351714001	0.0101664052324013	20.7620438974126	0	0.211075351714001	0.505673427117408	0.505673427117408
pgvalues	~~	pgvalues	3	3		0.248259253926281	0.011562375643511	21.4713015370339	0	0.248259253926281	0.535081156236609	0.535081156236609
pgprobsolve	~~	pgprobsolve	3	3		0.18481188084704	0.00984839212473453	18.765690734722	0	0.18481188084704	0.428074276656536	0.428074276656536
SEacademic	~~	SEacademic	3	3		0.180487276097361	0.00917765457389172	19.6659478349518	0	0.180487276097361	0.367407507474926	0.367407507474926
SEwellness	~~	SEwellness	3	3		0.170364775634223	0.008918467390698	19.1024722265525	0	0.170364775634223	0.349494150624991	0.349494150624991
SEnonacad	~~	SEnonacad	3	3		0.241314269889996	0.0122554199752293	19.6904121097231	0	0.241314269889996	0.448386478307886	0.448386478307886
SEactivities	~~	SEactivities	3	3		0.278339134441323	0.0127216087174289	21.8792403243775	0	0.278339134441323	0.479047062458031	0.479047062458031
SEdiverse	~~	SEdiverse	3	3		0.207451988027166	0.0104406983038957	19.8695510576873	0	0.207451988027166	0.386525350102582	0.386525350102582
sameinst	~~	sameinst	3	3		0.0756120913440573	0.0208179370241738	3.63206456318206	0.00028116275098844	0.0756120913440573	0.187398128844027	0.187398128844027
evalexp	~~	evalexp	3	3		0.112333934443717	0.0189640180043164	5.92353025704514	3.15102721692995e-09	0.112333934443717	0.280884564177413	0.280884564177413
MHWdacad	~~	MHWdacad	3	3		0.209087177379224	0.0103506530273156	20.2003851184499	0	0.209087177379224	0.228146551276395	0.228146551276395
MHWdlonely	~~	MHWdlonely	3	3		0.156704065665578	0.00860304114164846	18.214961789146	0	0.156704065665578	0.1818867268536	0.1818867268536
MHWdmental	~~	MHWdmental	3	3		0.128102151176661	0.00759589319846672	16.8646593401971	0	0.128102151176661	0.147722289093278	0.147722289093278
MHWdexhaust	~~	MHWdexhaust	3	3		0.16913522038939	0.00914713149237585	18.4905202828192	0	0.16913522038939	0.188950263059922	0.188950263059922
MHWdsleep	~~	MHWdsleep	3	3		0.181798306679852	0.00953672395124032	19.0629725269764	0	0.181798306679852	0.1946513456172	0.1946513456172
MHWdfinancial	~~	MHWdfinancial	3	3		0.384010240571947	0.0162261834160246	23.6660852848926	0	0.384010240571947	0.362948779617407	0.362948779617407
QIadmin	~~	QIadmin	3	3		0.235733488174831	0.0110835556056167	21.268760365615	0	0.235733488174831	0.231322940880571	0.231322940880571
QIstudent	~~	QIstudent	3	3		0.203014170735903	0.0102630810359334	19.7810160540587	0	0.203014170735903	0.200483281306406	0.200483281306406
QIadvisor	~~	QIadvisor	3	3		0.175180608756762	0.00946873312129447	18.5009553561916	0	0.175180608756762	0.1820179631769	0.1820179631769
QIfaculty	~~	QIfaculty	3	3		0.143902838739945	0.00860858846256825	16.7161944569266	0	0.143902838739945	0.150607368553664	0.150607368553664
QIstaff	~~	QIstaff	3	3		0.17485321563596	0.00959465663482437	18.2240201281742	0	0.17485321563596	0.178325626693589	0.178325626693589
Belong	~~	Belong	3	3		0.353851510012331	0.0194517285264968	18.1912630299318	0	0.869579825471649	0.869579825471649	0.869579825471649
Gains	~~	Gains	3	3		0.205299315711295	0.0151967861989176	13.5093902766045	0	0.94031261000689	0.94031261000689	0.94031261000689
SupportEnv	~~	SupportEnv	3	3		0.287320390357035	0.01863564629608	15.4177851302894	0	0.92457862717397	0.92457862717397	0.92457862717397
Satisf	~~	Satisf	3	3		0.276799762721323	0.0236963844376354	11.6810968968625	0	0.844232166361733	0.844232166361733	0.844232166361733
DevAdj	~~	DevAdj	3	3		0.00813916296041051	0.00667794459417334	1.21881259205297	0.222915331089439	0.153363979475969	0.153363979475969	0.153363979475969
EmoDiss	~~	EmoDiss	3	3		0.684367586712571	0.0356004938997027	19.2235419160375	0	0.967477985425892	0.967477985425892	0.967477985425892
QualEngag	~~	QualEngag	3	3		0.766491563487651	0.0359079222553304	21.3460293814095	0	0.978500116306512	0.978500116306512	0.978500116306512
x_FASt	~~	x_FASt	3	3		0.249814360343556	0	NA	NA	0.249814360343556	1	0.249814360343556
x_FASt	~~	credit_dose_c	3	3		0.723608023842535	0	NA	NA	0.723608023842535	0.762694448165106	0.723608023842535
x_FASt	~~	XZ_c	3	3		0.40297416655038	0	NA	NA	0.40297416655038	0.556422618609633	0.40297416655038
x_FASt	~~	cohort	3	3		-0.00104311839665355	0	NA	NA	-0.00104311839665355	-0.00417417418364712	-0.00104311839665355
x_FASt	~~	hgrades_c	3	3		0.00958251865897038	0	NA	NA	0.00958251865897038	0.0199576428339124	0.00958251865897038
x_FASt	~~	bparented_c	3	3		-0.00107379204549441	0	NA	NA	-0.00107379204549441	-0.00222153030647131	-0.00107379204549441
x_FASt	~~	pell	3	3		-0.0155308362676404	0	NA	NA	-0.0155308362676404	-0.0635676449443024	-0.0155308362676404
x_FASt	~~	hapcl	3	3		-0.00778576832301531	0	NA	NA	-0.00778576832301531	-0.0354561191873063	-0.00778576832301531
x_FASt	~~	hprecalc13	3	3		-0.00723853840617678	0	NA	NA	-0.00723853840617678	-0.0300756360242379	-0.00723853840617678
x_FASt	~~	hchallenge_c	3	3		0.0135523107385761	0	NA	NA	0.0135523107385761	0.0216965798449534	0.0135523107385761
x_FASt	~~	cSFcareer_c	3	3		-0.00191977477085038	0	NA	NA	-0.00191977477085038	-0.00484366656043156	-0.00191977477085038
credit_dose_c	~~	credit_dose_c	3	3		3.60319841683564	0	NA	NA	3.60319841683564	1	3.60319841683564
credit_dose_c	~~	XZ_c	3	3		2.61676869378766	0	NA	NA	2.61676869378766	0.951387664831282	2.61676869378766
credit_dose_c	~~	cohort	3	3		-0.0209157633370386	0	NA	NA	-0.0209157633370386	-0.0220381580297605	-0.0209157633370386
credit_dose_c	~~	hgrades_c	3	3		0.172106544503049	0	NA	NA	0.172106544503049	0.0943825199432652	0.172106544503049
credit_dose_c	~~	bparented_c	3	3		0.00198958984383277	0	NA	NA	0.00198958984383277	0.00108382764953338	0.00198958984383277
credit_dose_c	~~	pell	3	3		-0.0696088214473408	0	NA	NA	-0.0696088214473408	-0.0750188102745053	-0.0696088214473408
credit_dose_c	~~	hapcl	3	3		0.0521881878369266	0	NA	NA	0.0521881878369266	0.0625787018566899	0.0521881878369266
credit_dose_c	~~	hprecalc13	3	3		0.00972487995213163	0	NA	NA	0.00972487995213163	0.0106392936823227	0.00972487995213163
credit_dose_c	~~	hchallenge_c	3	3		0.0760963916531933	0	NA	NA	0.0760963916531933	0.0320779497467093	0.0760963916531933
credit_dose_c	~~	cSFcareer_c	3	3		0.0113325457886269	0	NA	NA	0.0113325457886269	0.00752863169779867	0.0113325457886269
XZ_c	~~	XZ_c	3	3		2.09955598739061	0	NA	NA	2.09955598739061	1	2.09955598739061
XZ_c	~~	cohort	3	3		-0.0143140561872017	0	NA	NA	-0.0143140561872017	-0.0197580759435716	-0.0143140561872017
XZ_c	~~	hgrades_c	3	3		0.161501568324486	0	NA	NA	0.161501568324486	0.11602492234921	0.161501568324486
XZ_c	~~	bparented_c	3	3		0.00604752640418596	0	NA	NA	0.00604752640418596	0.00431573532949152	0.00604752640418596
XZ_c	~~	pell	3	3		-0.0451345141777282	0	NA	NA	-0.0451345141777282	-0.0637228252528107	-0.0451345141777282
XZ_c	~~	hapcl	3	3		0.0697198478591795	0	NA	NA	0.0697198478591795	0.10951941684323	0.0697198478591795
XZ_c	~~	hprecalc13	3	3		0.0209776097861502	0	NA	NA	0.0209776097861502	0.0300652562524579	0.0209776097861502
XZ_c	~~	hchallenge_c	3	3		0.0454129812097289	0	NA	NA	0.0454129812097289	0.0250785781735428	0.0454129812097289
XZ_c	~~	cSFcareer_c	3	3		0.0128368972767314	0	NA	NA	0.0128368972767314	0.0111719502802741	0.0128368972767314
cohort	~~	cohort	3	3		0.249981963150437	0	NA	NA	0.249981963150437	1	0.249981963150437
cohort	~~	hgrades_c	3	3		-0.00271974262643996	0	NA	NA	-0.00271974262643996	-0.00566254600298038	-0.00271974262643996
cohort	~~	bparented_c	3	3		0.0226744662067784	0	NA	NA	0.0226744662067784	0.0468946711248788	0.0226744662067784
cohort	~~	pell	3	3		-0.00643884523930205	0	NA	NA	-0.00643884523930205	-0.0263453292316048	-0.00643884523930205
cohort	~~	hapcl	3	3		-0.000845600491656828	0	NA	NA	-0.000845600491656828	-0.00384954421003776	-0.000845600491656828
cohort	~~	hprecalc13	3	3		-0.000764453671267595	0	NA	NA	-0.000764453671267595	-0.00317518819129481	-0.000764453671267595
cohort	~~	hchallenge_c	3	3		-0.0245527044866379	0	NA	NA	-0.0245527044866379	-0.0392944873729041	-0.0245527044866379
cohort	~~	cSFcareer_c	3	3		0.00735052030791992	0	NA	NA	0.00735052030791992	0.0185394310897964	0.00735052030791992
hgrades_c	~~	hgrades_c	3	3		0.922833720055576	0	NA	NA	0.922833720055576	1	0.922833720055576
hgrades_c	~~	bparented_c	3	3		-0.0122842712129672	0	NA	NA	-0.0122842712129672	-0.0132229522143638	-0.0122842712129672
hgrades_c	~~	pell	3	3		-0.0312974513111481	0	NA	NA	-0.0312974513111481	-0.0666495506200384	-0.0312974513111481
hgrades_c	~~	hapcl	3	3		-0.00376049193020766	0	NA	NA	-0.00376049193020766	-0.0089100749133818	-0.00376049193020766
hgrades_c	~~	hprecalc13	3	3		0.038084338427723	0	NA	NA	0.038084338427723	0.0823298502381375	0.038084338427723
hgrades_c	~~	hchallenge_c	3	3		-0.0196500731421709	0	NA	NA	-0.0196500731421709	-0.0163677533363532	-0.0196500731421709
hgrades_c	~~	cSFcareer_c	3	3		-0.00900991618911851	0	NA	NA	-0.00900991618911851	-0.0118274652848161	-0.00900991618911851
bparented_c	~~	bparented_c	3	3		0.935230109668766	0	NA	NA	0.935230109668766	1	0.935230109668766
bparented_c	~~	pell	3	3		0.0115382582549337	0	NA	NA	0.0115382582549337	0.0244079326200581	0.0115382582549337
bparented_c	~~	hapcl	3	3		0.000819230026016462	0	NA	NA	0.000819230026016462	0.00192816876466139	0.000819230026016462
bparented_c	~~	hprecalc13	3	3		0.00400205015574751	0	NA	NA	0.00400205015574751	0.0085940113737915	0.00400205015574751
bparented_c	~~	hchallenge_c	3	3		-0.029444919182875	0	NA	NA	-0.029444919182875	-0.0243633920753535	-0.029444919182875
bparented_c	~~	cSFcareer_c	3	3		0.018200117653585	0	NA	NA	0.018200117653585	0.0237327253671817	0.018200117653585
pell	~~	pell	3	3		0.238946150736553	0	NA	NA	0.238946150736553	1	0.238946150736553
pell	~~	hapcl	3	3		-0.00708934222051838	0	NA	NA	-0.00708934222051838	-0.033010670374331	-0.00708934222051838
pell	~~	hprecalc13	3	3		-0.0216493566134515	0	NA	NA	-0.0216493566134515	-0.0919745373983661	-0.0216493566134515
pell	~~	hchallenge_c	3	3		-0.00955147852796634	0	NA	NA	-0.00955147852796634	-0.0156353357709831	-0.00955147852796634
pell	~~	cSFcareer_c	3	3		-0.0208460951664154	0	NA	NA	-0.0208460951664154	-0.0537783353679306	-0.0208460951664154
hapcl	~~	hapcl	3	3		0.193020375434717	0	NA	NA	0.193020375434717	1	0.193020375434717
hapcl	~~	hprecalc13	3	3		0.0119410403907172	0	NA	NA	0.0119410403907172	0.0564434077907632	0.0119410403907172
hapcl	~~	hchallenge_c	3	3		-0.000690169008086194	0	NA	NA	-0.000690169008086194	-0.00125701512493466	-0.000690169008086194
hapcl	~~	cSFcareer_c	3	3		-0.00830597243290844	0	NA	NA	-0.00830597243290844	-0.0238408406950318	-0.00830597243290844
hprecalc13	~~	hprecalc13	3	3		0.231875426391691	0	NA	NA	0.231875426391691	1	0.231875426391691
hprecalc13	~~	hchallenge_c	3	3		0.0354079122782748	0	NA	NA	0.0354079122782748	0.0588382281183472	0.0354079122782748
hprecalc13	~~	cSFcareer_c	3	3		0.0048874951582669	0	NA	NA	0.0048874951582669	0.0127994596562802	0.0048874951582669
hchallenge_c	~~	hchallenge_c	3	3		1.56180476778285	0	NA	NA	1.56180476778285	1	1.56180476778285
hchallenge_c	~~	cSFcareer_c	3	3		-0.0481587198460939	0	NA	NA	-0.0481587198460939	-0.0485952947084828	-0.0481587198460939
cSFcareer_c	~~	cSFcareer_c	3	3		0.628832071246807	0	NA	NA	0.628832071246807	1	0.628832071246807
sbvalued	~1		3	3		3.05513271102376	0.0713768635190682	42.802843392069	0	3.05513271102376	4.13345008952081	4.13345008952081
sbmyself	~1		3	3		3.04762996269255	0.0700539750463019	43.5040261552357	0	3.04762996269255	4.04275252968159	4.04275252968159
sbcommunity	~1		3	3		3.03755421372414	0.0716613749164122	42.3876072328675	0	3.03755421372414	4.25406319876508	4.25406319876508
pganalyze	~1		3	3		3.12707364884468	0.0401186653471439	77.9456051637396	0	3.12707364884468	4.64518550168007	4.64518550168007
pgthink	~1		3	3		3.1150546552317	0.0387341144786802	80.4214759303784	0	3.1150546552317	5.02236019290562	5.02236019290562
pgwork	~1		3	3		3.09429405277505	0.0383423038964263	80.7018290067711	0	3.09429405277505	4.78936446881777	4.78936446881777
pgvalues	~1		3	3		3.12357021853919	0.0390984835560128	79.8898047814139	0	3.12357021853919	4.5857289258657	4.5857289258657
pgprobsolve	~1		3	3		3.10232098716185	0.0407070066900132	76.2109828115402	0	3.10232098716185	4.72151477597637	4.72151477597637
SEacademic	~1		3	3		3.04358780721737	0.0490334196609914	62.0717018772137	0	3.04358780721737	4.34246726670913	4.34246726670913
SEwellness	~1		3	3		3.04942529951527	0.0493324465492676	61.8137861147804	0	3.04942529951527	4.36765224226121	4.36765224226121
SEnonacad	~1		3	3		3.05096649565816	0.048875914819896	62.4226985193163	0	3.05096649565816	4.15883978563357	4.15883978563357
SEactivities	~1		3	3		3.0385023437517	0.0492498077282802	61.6957199206876	0	3.0385023437517	3.98622244513771	3.98622244513771
SEdiverse	~1		3	3		3.05882614597528	0.0511951889956199	59.748312409531	0	3.05882614597528	4.17527403122647	4.17527403122647
sameinst	~1		3	3		3.16815415049599	0.0690360055473679	45.8913305510153	0	3.16815415049599	4.98761938835774	4.98761938835774
evalexp	~1		3	3		3.16972978176417	0.0651006670519912	48.6896667162063	0	3.16972978176417	5.01222654311783	5.01222654311783
MHWdacad	~1		3	3		2.94992314302128	0.14067120028713	20.9703417401719	0	2.94992314302128	3.081441699093	3.081441699093
MHWdlonely	~1		3	3		2.95679822058854	0.139566594161195	21.1855726533924	0	2.95679822058854	3.1855326435878	3.1855326435878
MHWdmental	~1		3	3		2.9468394442887	0.14277643144234	20.6395370336649	0	2.9468394442887	3.16447214659816	3.16447214659816
MHWdexhaust	~1		3	3		2.95869750021545	0.142608195784061	20.7470369002884	0	2.95869750021545	3.12721174412792	3.12721174412792
MHWdsleep	~1		3	3		2.93375179108961	0.144425340085646	20.3132759760155	0	2.93375179108961	3.03568815484353	3.03568815484353
MHWdfinancial	~1		3	3		2.96892626871507	0.136105061776447	21.8134890059529	0	2.96892626871507	2.88636121093048	2.88636121093048
QIadmin	~1		3	3		5.41074425861578	0.154494998567037	35.0221321648027	0	5.41074425861578	5.35988804583475	5.35988804583475
QIstudent	~1		3	3		5.39664865761078	0.157017063273147	34.3698229040417	0	5.39664865761078	5.36290432216573	5.36290432216573
QIadvisor	~1		3	3		5.40775896592342	0.154766523748204	34.9413996964971	0	5.40775896592342	5.51228210439723	5.51228210439723
QIfaculty	~1		3	3		5.40973578227609	0.156942763830116	34.4694820599177	0	5.40973578227609	5.53432276432323	5.53432276432323
QIstaff	~1		3	3		5.39984529464028	0.156522767761797	34.4987848851356	0	5.39984529464028	5.45319948659203	5.45319948659203
x_FASt	~1		3	3		0.513624964456606	0	NA	NA	0.513624964456606	1.02763153809953	0.513624964456606
credit_dose_c	~1		3	3		0.204268834522982	0	NA	NA	0.204268834522982	0.107611335694857	0.204268834522982
XZ_c	~1		3	3		0.828525596713994	0	NA	NA	0.828525596713994	0.571797431395187	0.828525596713994
cohort	~1		3	3		0.504246981229406	0	NA	NA	0.504246981229406	1.00853034453525	0.504246981229406
hgrades_c	~1		3	3		0.00161053066679295	0	NA	NA	0.00161053066679295	0.00167651433519479	0.00161053066679295
bparented_c	~1		3	3		0.00283876861835415	0	NA	NA	0.00283876861835415	0.0029354234232761	0.00283876861835415
pell	~1		3	3		1.39486271230698	0	NA	NA	1.39486271230698	2.85352344702097	1.39486271230698
hapcl	~1		3	3		0.261295947740129	0	NA	NA	0.261295947740129	0.594745406688092	0.261295947740129
hprecalc13	~1		3	3		0.365372463409935	0	NA	NA	0.365372463409935	0.758767028037689	0.365372463409935
hchallenge_c	~1		3	3		0.0542180293326319	0	NA	NA	0.0542180293326319	0.0433840763824239	0.0542180293326319
cSFcareer_c	~1		3	3		-0.0188889751005302	0	NA	NA	-0.0188889751005302	-0.0238199613535218	-0.0188889751005302
Belong	~1		3	3		0	0	NA	NA	0	0	0
Gains	~1		3	3		0	0	NA	NA	0	0	0
SupportEnv	~1		3	3		0	0	NA	NA	0	0	0
Satisf	~1		3	3		0	0	NA	NA	0	0	0
DevAdj	~1		3	3		0	0	NA	NA	0	0	0
EmoDiss	~1		3	3		0	0	NA	NA	0	0	0
QualEngag	~1		3	3		0	0	NA	NA	0	0	0
W5__dir_z_low_g1	:=	W5__c_g1+W5__cz_g1*-1.86672233877	0	0	W5__dir_z_low_g1	0.036045953517997	0.0495694898596062	0.727180239701651	0.467115549548314	0.113110381731454	0.302951948171904	0.113110381731454
W5__dir_z_low_g2	:=	W5__c_g2+W5__cz_g2*-1.86672233877	0	0	W5__dir_z_low_g2	0.0321594175314593	0.0292590127235278	1.09912859450651	0.27171197903857	0.16778471562819	0.199296094736282	0.16778471562819
W5__dir_z_low_g3	:=	W5__c_g3+W5__cz_g3*-1.86672233877	0	0	W5__dir_z_low_g3	0.115559759166653	0.0516330395048484	2.23809716171758	0.025214719715307	0.501624154408902	0.0874804262345269	0.501624154408902
W5__dir_z_mid_g1	:=	W5__c_g1+W5__cz_g1*0	0	0	W5__dir_z_mid_g1	-0.0624621258014521	0.061689404445001	-1.01252599799598	0.311286622609896	-0.196002996276209	-0.0978414515890181	-0.196002996276209
W5__dir_z_mid_g2	:=	W5__c_g2+W5__cz_g2*0	0	0	W5__dir_z_mid_g2	0.00989691266737729	0.038640562145678	0.256127553995336	0.797852346422015	0.0516349736704197	0.0258140094016045	0.0516349736704197
W5__dir_z_mid_g3	:=	W5__c_g3+W5__cz_g3*0	0	0	W5__dir_z_mid_g3	0.155179054559145	0.0613044658418799	2.53128466952786	0.0113645572791503	0.673604398162043	0.336677128169535	0.673604398162043
W5__dir_z_high_g1	:=	W5__c_g1+W5__cz_g1*1.86672233877	0	0	W5__dir_z_high_g1	-0.160970205120901	0.137335362768563	-1.17209582350736	0.241158586543974	-0.505116374283871	-0.49863485134994	-0.505116374283871
W5__dir_z_high_g2	:=	W5__c_g2+W5__cz_g2*1.86672233877	0	0	W5__dir_z_high_g2	-0.0123655921967047	0.086607357462444	-0.142777617964696	0.88646581423368	-0.0645147682873508	-0.147668075933073	-0.0645147682873508
